1379,3717
3421,-5790
-3050,-6743
-1845,4429
8966,-4243
-262,-3382
-6544,8886
-2242,-2083
-4183,-9079
-5411,-6271
4219,3864
4728,1256
-4678,1434
4588,-8466
-5224,4342
-7187,7881
-205,-8649
4706,-2004
-8007,3273
-1903,-8092
-955,2417
-5898,-698
-3671,7230
-4289,-3398
8278,-328
-5051,-1663
-3682,-9573
-3262,3718
-4429,573
-6387,-1349
-8055,4902
-7103,986
-9193,7160
-9361,448
3877,-4203
192,-1732
-225,-1561
3806,-5465
4316,6328
-6521,-486
9790,-9678
1493,5047
-1361,2988
2488,-9335
1406,-7770
7134,3431
-1331,-2624
-4445,2762
-2321,559
171,-7071
-7647,-1339
6697,-9353
4473,7703
-8601,8594
9917,-9154
6778,1408
-5603,8907
-6992,-1463
-8293,3855
140,-7365
8811,5414
2218,-3225
3696,5707
-4413,-2599
2469,294
-552,-5823
-2365,7162
6909,-2004
9174,9759
-9134,1731
-9309,9865
5758,6133
8414,-3274
7325,9700
7486,-5061
1625,-5472
5221,-269
1083,-5856
-5116,-9092
3024,157
3471,-4794
-2476,-3026
-6548,-1679
-5638,5978
-3433,-7711
-7754,-7612
3732,-9681
-8692,-7676
9634,9816
5355,5618
-7142,-8496
3919,2408
6728,234
-3301,9789
1155,-4862
7091,-7192
-362,-4391
-2933,919
202,6880
-6706,5854
9899,8278
4214,-3251
-1467,8848
-3835,-11
-1930,-175
9094,-969
-7847,-592
8078,5110
8833,-8250
8340,6684
8554,-1054
-9108,-1017
4542,-9176
-5766,8286
7721,-4664
9485,-7536
291,6985
-5610,-8689
4319,6475
4037,-378
-6218,-3921
-5748,9595
-7791,-4437
1132,-1693
6339,-3334
-5274,-1796
9251,-6669
1232,959
4991,8719
9823,-6583
947,3394
-801,8753
-9001,-594
161,8024
9269,4034
3313,8263
-288,-1197
-6878,2750
5547,-4856
-3094,-6390
-9490,4750
3623,9211
4648,-9902
1702,-6002
-4764,-8589
9596,-4792
-4792,-167
2518,-7138
679,-8528
2332,-6167
-5813,-4693
-9582,-5403
-3266,-3681
-487,-6572
-5317,-7747
4814,6413
3741,-6603
-28,5632
6539,514
916,-9012
-5097,412
3318,-8037
2763,294
-5239,-5418
-8048,588
7915,-9769
5983,3693
-2490,9608
5112,-4248
-8636,-1478
3410,-119
5019,2252
3120,-1933
-4419,2989
-1575,-4955
9135,-5608
7163,-2060
-1908,-2060
-6846,-7396
9732,-1921
-8452,5946
-4263,-8826
-3702,4032
-2725,6262
7927,-6036
7998,3954
6400,-6901
-984,-7848
6624,-5943
3872,8531
5122,-3949
-213,-3825
2020,2783
5283,-3768
7151,-7331
2468,-3699
-2866,9623
26,-9238
-9831,-7385
2286,9869
9753,-1713
-9853,-4130
-2587,-1944
527,-9796
2626,-354
-571,-5126
1113,-9366
-4327,1321
4962,-2781
-9430,6818
6821,9303
6133,-8323
-9395,6812
-8305,5577
-9930,-901
-5040,-206
-6412,-8796
683,-8927
3281,6537
2752,-8715
3887,4520
5408,7248
-5353,2481
6573,-5787
7932,-4066
5054,-2538
-9184,6133
-2761,-8733
-1927,-3414
4122,-670
-9071,7520
9747,-5588
-5576,4827
5789,424
-7706,8876
-7555,-7582
2074,-5553
7135,2247
-2904,8984
5021,-3967
4734,-8899
8304,4674
-8153,-6630
2471,-2016
8856,419
8717,-5261
-9485,-776
2190,8807
-556,8165
2871,6827
6515,-122
-3376,-3412
-7191,2647
7054,3911
-5908,9908
2330,-4726
-8913,4576
-8925,3550
5405,7826
-1055,-5134
-3941,4016
1496,6306
1034,-3470
-1,-9417
-8633,-938
-837,-4279
573,4496
4472,3925
-609,-5402
5869,2474
4257,-1449
2778,4147
-3449,-6524
-2585,710
-3976,-467
-206,775
-6155,1788
847,1723
7264,-9848
-3661,-5508
7267,107
8225,1557
-6754,7667
-5095,-6747
8895,-1381
-1022,-722
-3544,7245
1762,-742
7615,-859
-553,-9468
-2876,-2695
-8206,-5977
3707,8368
-4183,2792
8214,-3326
6051,-660
-9707,-5460
6892,-4401
5507,-4930
-8573,1693
4624,-4060
5167,4587
-2097,-9785
-5322,753
3585,9948
-2865,-6451
4665,-3739
-4015,-6526
7219,-7247
6083,-7362
-714,2100
-3344,-2801
-1724,-366
6881,9731
-1208,3174
-3415,1154
6298,1654
-8033,4822
-151,9638
-6512,-8004
5041,-6917
960,-9299
-3058,-8274
-4775,1532
-8025,3224
5908,4768
5401,1501
-7469,-201
7548,-1327
-1070,-2143
-4896,3906
-2548,-614
8439,-3677
731,-5674
1571,8813
1452,-9721
-7248,4366
6082,-3034
-2039,4855
1014,4590
-3906,-7444
8631,-5309
-1664,100
-98,7434
8995,5752
7869,-5760
-8255,-1381
5592,-3938
4644,-7807
-7910,7714
9158,7609
-3056,-7040
-5020,-1816
-9657,-2653
2302,6270
-7637,-9735
-7573,-7386
-4855,-88
-6117,206
-7550,-1216
-3450,7783
-2094,-2659
-3052,2971
-6848,3881
-9018,289
7404,-8370
-6948,7350
-5962,-9111
9433,-9641
-3672,9688
-2948,8637
5106,-232
9925,7849
-9660,5732
-746,-1574
7981,-1865
-935,-679
1405,1757
2936,3408
8579,4704
1322,489
-9401,7329
-6117,9129
-4098,-2717
8481,-8624
-1354,4730
-9655,-5090
-4433,6808
-5277,9797
8662,-3836
3088,3620
-4540,-3935
-7464,8084
9962,-3410
1740,-82
-6910,484
7367,390
2272,6150
-5505,-4474
7748,-3561
8804,-2829
6435,-1899
686,1578
-7638,487
7456,7699
6224,7877
-3339,-9762
5679,7536
7801,2591
9445,-3893
6351,1326
-4151,8063
1323,-1913
-5818,929
-2055,8075
-9041,-946
-9201,1921
9698,8403
4046,-4749
5343,-2479
-1588,-3604
-5389,1801
-3252,-6198
6237,3443
-3740,-1125
7106,-8293
7189,-596
-2652,5030
-6499,-4871
-9102,-849
6574,9527
-9264,6230
9866,1887
-69,-695
-8018,-3201
4514,5415
-603,-7096
2630,1484
5735,6422
9920,-420
-84,4190
-2480,-2889
7392,644
4957,8301
5111,9672
8112,6908
7050,-6969
8638,7519
4897,-6194
2951,-2951
1012,4886
7755,-9682
-6558,2820
9502,-649
4551,3285
-1441,-943
5475,3984
-2636,-6066
3656,4295
4608,2359
-9122,2136
8329,-5389
-5836,-7603
1189,218
-5081,5739
-2354,5448
-5602,7048
-7555,-7880
-5310,-865
9739,6912
7039,8261
-8082,-2754
4163,1674
-7967,3030
-616,6889
-1865,3928
564,7573
-8155,-1382
8965,-2146
2006,1305
-3328,4787
-7032,9780
-8518,9249
2878,-2291
3818,-6798
6206,4041
5282,3964
9268,4841
3052,4489
-3327,-1449
6180,-6033
5573,-2286
7994,2855
-5138,6942
-3896,-4293
-8630,2022
-4559,988
-6822,7482
-4532,-9824
2040,7975
-2644,-499
4162,5233
-3170,-470
-301,1340
-5351,5823
7673,-1061
-7473,-6354
7999,8575
1304,4304
556,-2850
9025,8372
4207,-4907
-4565,5760
5521,7271
-4734,-3652
-7330,9037
5091,1402
5114,733
5217,5651
-907,-3584
-3392,-1690
-9120,2029
3144,1097
-3262,7082
9544,8976
-7361,-2575
-3322,4339
1792,-4236
-4014,-2316
-2924,9027
-6770,7534
6409,-8841
7422,-1839
-666,2094
2365,-5247
-9291,-9445
3657,-7277
1687,-8967
-2850,7196
-612,9187
6773,-1063
8862,-658
-5176,6203
8377,583
3563,6548
-2233,-7914
-3281,2531
-2435,-5780
-8968,-1028
-2281,1675
9410,7056
8705,7289
9644,-4048
-1894,463
5280,-1909
-1759,-6999
2268,-1021
-6731,-8523
-1600,-6270
-6601,6051
4486,-2703
2775,8036
5789,7811
-2923,-2853
8233,4750
-6065,-8551
-3387,6874
3875,-4143
-9829,7370
9440,-9413
-8971,-3391
-5627,-4271
-7569,-3621
5151,-1298
-3857,7326
5591,7812
-12,3413
-7733,5630
4705,-8373
5041,7855
4384,4414
4520,5528
-2950,-7756
6284,-4283
6983,-8046
280,-7923
4796,-1700
5533,6775
3450,3875
-1159,-496
7687,6530
4763,4351
2888,1575
9152,3920
754,4731
-1688,9252
-8209,-9920
6701,-6394
-2014,3650
2679,1235
-1951,-3554
-7132,-7326
8000,-4631
-6598,-4105
6813,-7878
7643,6674
-3617,5193
5484,313
-5718,-5625
2969,-8514
3148,-9747
-1925,-2630
-9725,6731
-4422,-3253
8345,6042
-8288,-6667
8938,-6109
-7753,-5968
-2358,-7079
-6960,-147
2335,8163
8851,-2820
2287,6809
-7599,-1955
-1850,-5693
-6794,7346
4114,7648
1326,3009
-2064,2201
6463,-1272
-8204,-253
7911,6222
8962,6105
6972,-569
2245,-1790
4719,-5659
-2708,9423
330,9136
5747,-1163
934,-2869
-5441,919
1086,-6919
-4576,-7695
-4428,-1011
6273,6534
-3437,1587
-8271,7462
-3996,-8691
-7674,-3158
2844,7944
-9224,-9429
-6015,-701
-5548,3711
-1811,-5547
-3736,-3975
8677,2618
4750,-8189
4480,6663
-4511,8766
6750,9987
-8461,-926
1619,-6056
-4199,4999
1450,2241
2662,4289
9893,-4250
-9835,-4013
7611,-3068
-2385,4754
8348,-9305
-8023,-9832
-6892,3557
860,4000
-1011,3758
-8117,72
-7318,-2247
-9546,-1097
4892,733
-9950,4419
6196,-2882
9061,537
7015,4835
7449,8382
-1774,-2913
-2784,-1146
-1743,7681
3004,6537
-2305,-8596
93,-9485
9587,-2992
-5097,-3242
-7910,6584
2383,9049
-3082,-5000
962,-7929
5754,3251
2716,-9625
-2455,-4426
1415,4386
2056,2767
8317,1961
-7711,-8116
-2037,9064
4284,-2434
1197,-6108
-9263,5133
-2742,-3129
-3193,-944
1919,313
186,-502
1040,-985
4077,5121
2742,-8039
2481,-4919
7729,-4007
-2107,7655
4942,7859
5880,5606
-4227,7095
1339,-1751
-1123,-5582
7336,8826
7578,8414
-4173,8301
-2062,6564
2232,-822
3732,-7134
8342,1400
-1138,-6927
-7922,-5439
3785,5530
-9659,-9483
2151,-8104
8922,-2130
-8230,2519
-8972,-145
5635,1784
-1008,1601
-6222,3749
1173,-6909
-8114,1950
-3998,-7688
-4648,6672
6661,3787
-3218,-9357
-8610,94
4252,-8936
809,226
8872,8157
6054,-6638
-4846,-4334
7035,-886
4091,-820
1409,7431
-4875,6668
-5586,-8199
6264,9598
-1132,7408
-3648,-5670
-3141,-9068
8326,4485
-6996,-8043
-3657,2506
3692,-8851
8937,-165
3874,-1325
-7612,7878
8890,-2744
1638,6596
7405,-9458
1834,-4870
7586,-5475
1183,-2663
-1577,-1266
-8777,-3007
-5545,8383
5192,6841
-1392,-753
-3996,2569
-8290,-8054
-4790,1668
-7280,-7368
2856,-4611
1919,548
675,-643
-5225,5955
1967,-4727
-9213,-2680
-1677,7235
-1188,5334
7276,8106
547,8255
6315,-2693
7757,-1150
6172,3997
394,-7828
6797,688
2817,-5137
9305,1290
-2569,914
7455,9597
6839,-3865
-6454,-7503
698,-1199
8317,-5044
5929,-9037
3445,-2676
-8768,7490
5114,-8758
8025,2264
-350,-9275
-6196,-2821
5850,-3537
-6397,-1093
-9226,-9116
-89,-8240
4893,6675
-9490,-6953
4894,-6189
-5613,-6257
-983,3855
-3139,2401
-1788,-8306
8324,8631
6638,-4126
-199,8176
6859,5545
-362,-5224
-3926,-5442
8574,9625
2426,4197
-6938,-8676
-6719,-3189
1011,-8577
-749,-2978
-4816,2516
-2569,-9709
3566,-3407
-7797,5471
-4682,-5008
8312,8741
-8692,6602
-4827,3551
-1870,-53
8266,7379
-7386,7461
4343,-2999
9135,4952
8461,-3439
1794,8840
-1204,-900
1536,9162
7414,-3763
-3404,3382
-7313,-4913
2112,6023
9183,98
8260,3672
6164,8843
-4776,173
-3617,6374
-7010,4922
-6478,-8916
2216,7448
-6061,6887
8296,-5784
7818,4868
473,-2372
7078,-8291
-9036,4502
-4921,8835
3791,4742
9286,-7449
-207,-9464
1630,5855
-6744,203
4378,-1621
502,7118
-274,-4177
-5428,-3075
-5342,-7759
9707,-1533
-7034,9748
-7566,367
9872,9611
-1892,-2997
-9933,292
-4374,3970
-172,6047
1833,9189
3814,9739
-8974,4645
-3889,4466
8240,8229
-4321,-1004
9754,-8954
-6928,9084
-4499,-9212
8706,5634
8616,-2354
-9975,-2157
-6519,-9378
-5740,-2157
9578,3238
-7663,2407
-951,-5029
5810,1613
-2338,7901
-245,7593
-7161,885
-9801,-8765
4786,-122
834,-5711
1369,-1506
6356,3138
-9167,383
7011,5218
4664,3056
-1463,4478
-4166,-8995
9785,-7091
-8314,2055
5913,547
9358,-2258
-2393,8340
782,6584
323,1107
-3431,6261
-3483,2999
2704,-7519
-1900,9524
4840,-7461
-6100,5571
9516,-5697
-8442,-3069
-9003,-7567
391,9133
-5047,3262
-5038,-7506
2697,192
9450,139
-8862,-9820
4040,7554
2716,3713
-6183,-3417
-9246,-8865
8306,6730
-7099,2148
7540,2187
-8873,-4802
3306,5325
1047,-6364
-3791,-4565
-1841,5419
8548,7595
5732,3149
7379,4232
5689,-2257
-2861,-753
-3869,929
917,4703
-6002,7536
-4841,8809
-2958,-3449
9131,6707
-4157,6166
-5068,-2721
-5317,9161
6473,6105
-7320,8837
9884,-6975
-6907,-1473
-4662,-9857
-793,-3840
-961,-6377
-6903,2410
-836,7720
8694,9984
4265,-7985
147,-2099
-4080,-3048
-6345,-4718
7728,8574
-5758,826
-6601,-4687
-1701,-8854
6390,-7171
3971,-1497
2913,-7817
-3809,4939
6909,-6937
-1174,-585
2679,-6798
3025,-1608
8840,9416
1920,-3637
5168,4112
5861,-7390
-5802,-7782
8144,8630
435,9406
-3971,5493
-8177,2369
4119,34
6149,9139
7292,4651
-296,4479
5117,-6684
6111,7663
4385,3762
8379,6524
6191,4967
4103,3032
9974,-5932
3607,7572
-1872,-936
-7285,1757
-4400,7740
9554,3228
-3214,-9080
1243,9740
-1303,3609
734,9525
-1958,-1884
-5276,-5053
9080,269
-5152,-6911
9122,-4109
528,-3474
-5778,5300
-4310,-1899
7096,-8000
2537,-6304
596,-4290
1388,-7249
7904,5546
4332,1339
-1104,5379
-3814,9857
-4586,-9741
-7603,-2697
-180,-7478
-4974,-9202
2950,4439
-3836,1382
-6508,-2601
6495,-7088
332,-7563
-5527,2183
3120,9990
4060,545
188,-9004
-2370,-5406
-9519,4293
4732,215
-1072,-9850
-1534,768
-6441,-4559
-7071,4558
-5882,-1369
-4482,1424
1828,-8526
-2722,6685
-3823,-9424
9466,4239
-6196,-7190
4750,541
2445,8898
-9493,2514
-6706,-8444
-6663,9112
2599,7256
-7758,1849
-9411,3256
-5571,2258
663,4868
5864,-5644
5446,182
-9585,-1278
2647,-6724
-280,7212
-9816,7579
7993,-4864
4524,7633
8316,8999
-2278,6112
-3762,5026
-6454,2956
6379,2233
6543,-8879
-2927,-6998
9101,-3126
657,1941
4876,4145
7443,3909
-8144,3838
-3943,-4213
-2390,1126
-8152,8856
8406,-6920
-2918,3389
-8343,739
-5932,5080
3504,-3952
-5573,-2642
-386,-4374
3492,-7118
3141,-675
-9655,-4636
5979,-4419
7587,4166
4590,2925
-2287,-5392
1094,7998
5225,-4985
-175,9251
-1261,-5739
-9827,1754
6404,-4732
564,-2832
-3001,1845
7659,5592
4664,-7524
1660,-131
-2464,196
4275,-9700
4714,-742
7560,-8220
-6820,-5853
1323,2585
-4137,-6696
-8625,9080
-6612,1785
2585,3942
256,8526
5613,-2052
5849,-1446
-8788,4321
2108,-7638
-6390,4667
-2769,-9958
478,858
6165,-7014
-8041,-7148
-1605,-373
-6307,-8105
-4243,4092
1032,-1155
-9294,-1823
-8941,-9746
5940,9223
-7738,-202
-3209,-8974
799,8184
5987,-9884
-7565,4660
1429,1188
-4608,-5636
-7673,8960
-7832,-1240
-7525,-1913
-4762,-3821
6992,7605
-635,2498
-5110,9040
1489,2085
-873,8988
9131,675
-5977,3261
-7040,1768
8417,2770
6944,5343
-9817,6145
-8646,-3896
6940,5477
-311,3793
-4549,4768
-6355,-4710
-1024,-4355
-7361,-6423
4795,-931
-8954,1289
967,5713
-418,5201
4688,7529
-1989,1926
-2199,-9015
-9232,4952
4242,9145
7927,1988
-3038,-2803
-7880,-3703
2617,9042
6488,1522
-8779,-7643
-4468,9364
-3545,-2276
2871,-1870
-2578,9688
-1296,9505
1105,-8850
-3488,-5331
-5583,4734
842,-5245
4135,524
-6094,7985
-7053,-1287
4820,-2673
3204,1982
6270,-9264
-7859,-6409
-263,-873
782,-7486
2561,3530
-4731,-1966
-9940,-8719
4421,-8681
7472,-1836
983,3257
7932,-4798
-8687,3285
-3637,-3246
-3342,-5100
-8466,-1218
-8044,1160
-588,1349
4813,-9805
7537,-6782
-1458,5048
-3322,-8105
-359,-9767
1080,6201
-4079,2365
154,5087
9362,-7199
-6115,-3030
-1004,9722
9735,5450
1742,-769
1224,-5680
6414,-5714
1276,-7441
-8458,-2188
-8042,4864
8184,-9030
-1823,-5244
-2921,5432
-382,-9075
2317,1296
399,-5200
-1482,6082
8366,9952
-6101,-7467
537,-1840
-4869,-7186
5244,6974
5480,-853
9782,-6794
-2515,-2421
6082,6746
-9062,-7569
8727,-2454
1511,2233
2641,-538
-3864,8120
-2238,-2550
-216,4638
4857,8780
1626,7415
-4142,-3270
6866,9999
-3006,-3960
-5848,9831
-2144,-6396
9357,-5041
-9902,7741
5986,2357
-3204,-6766
-3091,7723
-1359,6578
-1070,9547
-7720,-6069
3606,-9645
3602,-3946
5270,7795
-6009,2739
1554,-6457
5661,-4429
-684,176
-640,5211
1086,648
-2712,716
7081,8216
-3644,-4618
8922,8969
-150,-9397
7028,-9971
9502,7771
-4077,9649
-6188,-1613
9073,-8016
-6287,-5876
7105,3791
1020,-9265
6577,6540
5005,-5108
-9605,-634
5650,5368
-6115,2944
5057,-9155
8524,-9964
3066,8418
-5022,8524
-7187,4505
7194,-9001
2808,8984
8782,-4959
-797,-4700
7889,-1189
-1161,8571
2110,3591
-1739,1923
7431,-2523
544,3518
-2669,7929
4432,-4855
-9300,-4802
-8560,8418
8066,-1151
-9918,-8648
5005,-2522
9546,-5789
-2708,3263
-1038,5641
-9023,2025
-7758,8937
2993,4547
-1532,-662
