-5671,-1529
-7934,8112
-6024,-9101
4448,9821
-2803,9625
-2390,7404
910,5502
-2088,9568
-1160,-8383
-8826,-291
8068,898
-5323,-4731
9565,898
-1548,2921
7697,604
5606,-5186
9085,-5931
-9318,-4109
8875,-4676
-9823,-7009
3686,2035
-1185,-8833
1004,-1089
7260,4050
-2060,-1831
3447,-7831
-6642,-4701
-2918,7893
4874,-8655
8241,324
-8477,-5662
-3563,-9633
3353,6330
5960,2519
-758,-6572
-8040,1602
-7124,4426
4481,-8358
1304,2517
2428,-4274
-7083,-4470
-1055,-9749
6065,7255
7795,8220
-473,9251
-4848,-1926
-2975,-3947
-2228,4752
3705,6928
-6625,6234
8141,-4964
1180,-6786
-1188,-4693
5597,5143
2764,2240
-941,7229
-6732,-1261
8100,-8217
4581,-3270
7603,-5002
4262,1593
2786,-4257
-7741,-9079
-129,4283
-84,-4699
-3245,-2142
2603,-6807
6856,9459
-5954,1678
-6645,-3764
-7821,-5475
6727,-4492
8387,-4667
1541,-1460
2327,9500
5216,6035
-6199,7183
1668,6698
-7560,-7143
5980,-3315
-4442,-2324
9917,-2795
-6074,-3927
6001,-8313
-2214,4838
9943,3599
2758,-1618
2056,919
2769,-8528
388,3587
1599,-3438
-2350,-996
7488,-2904
9825,-594
1010,3202
3120,9839
-4795,-4187
6712,-3353
-1026,-9191
1899,-783
-9187,-6230
9075,1122
-6699,-9805
-83,460
-1582,-7208
8307,-2247
862,-6754
7247,-2465
6347,-1605
2053,-3352
6879,-14
4794,-9604
-5477,-1251
9460,3230
5035,-7517
2592,170
685,3548
-6055,-2722
-4913,2029
6192,-7604
-8830,-2567
457,-5457
6413,-8716
-7707,7908
5430,-3301
-6770,2186
-53,9622
8170,-3561
-2787,7518
-3046,-890
9631,8743
-5263,-218
9065,5509
-2541,3675
8516,-7531
-9987,-6125
5864,-3648
4444,4416
-4830,-1986
-7124,-7824
-1125,-5409
-3645,5334
6509,-8501
-1474,5805
-9351,-1800
6211,-3178
7609,4473
-3257,4104
3288,-9191
2213,-6037
3733,-7884
-6150,-4038
1699,8132
-6028,9353
7873,4831
8935,8197
7678,7486
7651,4150
1538,-4760
-4381,7311
-4,1697
4475,9149
-8202,-9062
9599,-225
756,7154
2763,-6660
7311,-8148
-9488,510
9930,4800
9848,8660
-7995,-9793
7507,9796
185,-1875
-6612,9319
-1457,-3097
5918,-9573
8470,7859
-833,2647
-8828,2404
5589,351
-7099,-3654
6703,4904
9171,-8199
1719,3290
-4287,9819
8573,3666
-9505,9642
3573,7796
1808,9462
2837,-4972
8854,7846
-4179,-4944
-6721,-3422
-7031,4394
8615,-1367
3535,8707
-4049,-6156
-2431,2423
-5827,-9256
-3853,6398
-9129,7081
2006,-9139
-1268,-1227
9622,-445
-3000,1287
6647,8217
4519,5334
2849,3482
6786,-713
568,-7610
1322,911
999,8780
6837,-7136
8184,-967
4182,-7498
5326,2958
8506,-709
4618,5560
-6602,-1692
-2113,9597
-7927,-8240
-6540,-1245
1812,-3268
-9403,7781
-6657,-9796
-5742,-4555
8251,-4666
-3738,-9401
4038,5373
-9295,-6497
7124,8588
-6117,-974
-4038,-7302
-8190,7486
1269,7479
-7301,151
5165,9656
-4788,-8730
-7476,5445
9112,-8508
8564,-7359
-8789,-5592
191,2197
1224,-4178
8463,-5864
6887,-3851
-8599,3407
-3512,-2459
8242,9819
-9056,2010
-6704,217
-4959,9989
-8068,6863
5076,-9085
-6927,-3052
5074,8137
-2948,-3553
7268,2653
2009,-2724
-5694,-4379
1347,2591
2952,-7678
2653,-1942
1698,5532
4890,-7766
9485,-4137
6105,-8727
5136,-7990
8623,3003
369,7995
7455,8896
1586,-872
7459,8202
-6670,4174
-9003,-310
97,-3478
-1055,9723
-5564,-7012
4472,8771
1104,7560
-3829,3931
-6479,-1733
4132,5051
-7889,4245
-3075,-1338
-2811,7702
8466,8770
7308,-4040
-6566,2297
9912,-219
-9804,5147
-4500,3244
6557,6488
-9458,5663
-8764,9518
9107,3337
3870,-4112
-307,3053
4981,-3297
301,1924
-4973,-6696
-5350,-9669
6267,-6739
9149,-7045
-1586,8496
8928,7183
5256,-6803
7752,-6325
-8331,9805
79,821
-4868,6490
7061,-7011
6272,-3687
2132,-3803
4497,7578
-7135,-3081
-5819,7152
9921,-2453
-9910,-2467
4539,570
5849,6895
7606,-8507
-6527,-9877
-130,-6821
-5878,-8430
-3549,3769
1570,-3264
2692,-2353
6613,5855
-2997,9000
-3790,1294
3203,-6855
-5971,8668
-3645,9111
91,-8668
-4610,1812
4881,9128
5910,3588
575,-8136
-1801,-9197
492,8043
-7853,3392
9952,-8780
-990,240
-7793,9620
-6779,-531
-7161,-711
9732,7928
7158,6018
1257,3345
2098,4972
-3930,-7057
-5965,-473
9575,32
-9413,-1137
5994,-8442
8988,7966
2034,-6193
2832,652
-8954,-2096
-3414,6726
9140,-6702
-9941,-1613
-2478,-7881
-6419,-5643
4417,-4493
-6093,-2947
7707,7296
8720,3926
-7996,9474
-7704,8632
-6940,-8467
3694,-5451
3597,-1069
4158,4808
6972,-3086
-4896,9229
8437,7473
-694,-2395
-5520,-8920
-2998,-8250
-7911,2213
-1793,-6542
1385,3360
-6746,3073
-8453,-319
189,6273
-9973,3966
8151,-9619
-6104,-7247
-8991,-5607
-1562,2023
3560,9728
2906,6490
-9239,938
416,-9558
1245,6266
4776,-4596
-6925,2958
-8128,-3996
-7002,5308
-7250,-8039
-1969,9005
-6433,-5340
5495,-554
1606,-2602
-6971,-5013
2735,-1912
-7395,-9082
-9274,-5302
251,4262
4613,-5641
7991,-856
1369,-9264
4464,-7072
-233,-606
9595,2460
5319,-9811
655,-2522
-9799,8360
-9042,-1417
-7491,-4496
-9536,-4826
9061,9828
2842,-5016
-8141,6365
4926,1938
-3707,2051
1200,7520
-2894,-5654
2309,1688
6958,-9278
5157,-3833
-2719,-2780
-2561,1098
7323,-2054
1630,-3703
-7588,6908
7348,6513
-9443,-3342
-4285,-3677
-1531,6745
1935,-4790
7300,-3186
-644,-55
-4436,1717
6061,9544
-8325,2857
-2981,5095
9589,8219
-8789,8741
-2292,7406
5088,7978
-5336,5673
-4159,-1141
6511,-9692
-8869,5287
-789,-279
7968,2629
-6283,-1556
-7476,-2471
-3224,-6475
-8486,4132
-809,5687
6544,-219
-6711,-3491
-9981,-1412
-6451,3649
-5879,-9909
-941,2840
-1955,-9682
-8297,-5968
-8888,1297
4591,-999
4576,-4017
-7491,-698
3984,-958
796,-7572
1952,8193
8831,-4066
-6632,-9987
9989,8896
2220,7323
5618,-9062
-2457,-1765
-2334,4396
5490,2318
-337,-526
-6109,9989
1077,-633
4376,-7776
-2915,1451
7832,4177
9711,-849
-3144,-3481
-95,-8980
-3,2157
6993,933
5360,5406
1713,3015
4995,2767
-7960,-1319
7241,-6973
-3226,7460
-8748,9282
7673,-8043
-7212,5776
1372,2092
936,-1533
-4681,-9091
8657,-6984
-2322,2544
1830,-8665
-4271,-3436
-5331,7065
-929,3873
7379,9686
2484,-7016
-3368,9853
2850,-526
-3217,8308
4966,-2261
-6551,549
504,2869
1087,9844
-4954,-4581
-6665,6702
7544,3585
3811,-9919
-4919,-2059
-2100,-3399
7237,-1208
6629,6537
8677,-1842
-7815,7732
1174,-8813
-1701,-3347
-795,-9415
-1066,6074
7443,-8819
-4226,-8037
6069,-9041
1614,-9393
-3775,4936
-1201,-725
-8509,-1795
9771,3828
4885,-8312
4833,9843
973,9882
9252,8810
3831,8308
-9987,1359
4887,-517
2819,-1547
3895,-7183
6939,-8262
-9536,4343
-4837,5667
-1144,7002
-8838,-9559
1657,8183
5319,7453
-7781,3900
-3825,-6161
8180,6778
2119,-6958
7908,-8078
3768,3059
5165,343
-4340,-7129
-3073,7755
-4821,-6603
1844,-5988
3403,2392
-6918,3428
7207,-8269
4544,-5124
-4812,-7302
1051,9041
8475,-658
-4002,-2272
5679,-4696
9313,-7796
2798,-1515
537,-4225
-1401,4639
-6391,-5046
6447,-9056
-3059,-8022
1593,4279
2766,-5649
7109,138
-6796,1309
-2508,142
-8388,4646
-3630,196
-3162,-2787
-7324,-4268
-1377,6971
4323,7229
-8361,-2975
5990,3203
-7031,-8515
6572,-7045
7766,-2610
5800,3416
-6168,-3975
-34,4842
6157,3280
-4666,-1916
7046,2218
5033,5206
4239,-7826
7729,9142
-2658,9519
8401,-2576
4266,8762
542,-8110
8070,8087
-333,889
-5465,7556
-7126,614
5755,8905
-6168,8428
-5167,965
5798,-5500
7195,5212
-513,-2816
-2725,-6360
-9119,241
9672,-4719
-3007,-9426
-6856,3464
2605,-5424
-5755,-3265
-4240,6255
4268,8034
1022,6584
1705,-3937
6554,6195
1754,6501
-9144,-6063
-7378,-4335
-6714,37
731,-4306
-9518,-7207
-3911,-3638
-9540,3899
-430,5178
-1995,-6802
5130,690
8355,-6628
-4716,-5872
-8332,8559
-4736,2398
-1905,-5027
5944,-3826
9992,-906
4215,7373
13,-1682
1768,-4511
2816,9698
6170,7444
3112,-262
-2441,74
8870,5687
-6558,9110
1211,78
2254,-9937
4476,9586
-1405,-962
-520,-1363
-3259,3714
-4328,5718
8820,7695
-7967,-5413
4692,7100
118,1898
-8192,-6472
-8946,-1476
5033,-5950
-3043,3577
-7870,-8182
2739,6333
-304,-440
-4025,3047
9496,7623
8346,-1994
9731,-1810
-633,-1055
2340,9641
1623,-5883
2205,6206
-3486,5891
2476,4872
-8328,-268
-4867,8303
-264,-4847
-8569,8406
766,783
-5121,-9633
1586,-166
-7522,3269
3894,9075
7353,5343
3207,-8691
8620,-2297
8402,-7470
4766,1162
8387,-176
-9350,-7181
2835,-4296
4675,7057
-1026,3162
1406,6323
8642,9178
-7346,2758
7298,3318
-8719,-6317
550,-6001
-9528,-7420
5445,-8955
9281,-1155
-2008,-7831
-4733,7464
2891,-1572
8119,5383
-8592,3228
4123,1869
3471,-8233
1558,9584
-835,6782
-81,6862
2410,-6752
-2264,7199
-1299,-7028
-3050,-1656
-5645,9730
4697,-3926
2791,7
-7015,-245
-6528,-7415
-114,4665
3839,1469
2369,-3075
6623,5770
8476,-3536
-8770,90
9458,9078
4265,4893
-1419,5327
-8193,2808
-7431,-4624
-2678,6260
-6638,3460
9311,9177
-8316,-7654
-8108,-7153
8967,-9479
9734,-4442
2820,-1645
-465,-7467
-5716,2693
-4532,6486
-5425,5934
9154,9663
-4172,3310
7803,-4982
-3599,-6768
6741,2739
4726,-2789
-8629,-4014
5596,-7825
-1116,-1013
-3548,2362
1487,8877
-5728,-6623
-1041,-1022
3129,7590
8882,-9346
9626,-2749
-4789,-5307
-953,6341
8272,8041
5977,2140
-4943,9251
6688,-9002
-6439,-4557
2116,3979
-1232,473
7344,8114
9232,-2738
7051,9745
-1783,1052
-1545,-3137
1039,-9912
-2862,-8592
6373,9975
-8809,-3880
-1813,4084
-5435,-9941
4309,7976
1925,-105
-833,-2617
5161,-1853
-1265,-6321
1434,-775
-8188,-5767
2549,2222
-8434,820
-4238,5561
-9815,9914
-7529,5263
-1451,-8841
-3893,-4139
-7972,-7335
-4297,3413
-6840,9927
2127,-3078
-1392,4821
3385,565
-6516,5831
5294,2614
-6655,4665
-4537,-9005
4329,1148
-7320,-462
219,3088
2501,3615
354,9468
-8781,-873
-8137,8546
762,1018
1235,-3856
5014,1022
8370,-6160
9524,5121
3375,-9439
476,-6475
433,8070
7109,-3116
7636,2889
-3399,340
7118,7363
-4667,-5750
4884,-8776
2830,-5210
1804,8914
-3218,-6918
5834,-9893
3220,-2382
-4428,5012
9710,9608
3970,3244
3994,-3033
-2476,-828
-6239,9879
8696,-330
-137,-6281
7625,7610
3119,-5837
1169,-8068
-857,-4178
1866,-7131
-5435,8287
-341,-3994
8056,-7061
5600,-2731
-5389,-5707
-2069,3739
8726,3547
3408,1821
3741,-3201
8470,-8548
-2386,6674
-4936,3752
3327,6239
401,3695
-133,6528
9375,9468
8189,-6629
2330,3109
9313,-8837
1390,8214
8464,9919
-288,-4815
-2511,8764
-3469,-6338
8137,7408
2319,8255
6718,-2104
5785,6392
-5943,-1725
2754,7409
9584,-4990
-6281,-6370
-1268,-5231
-8501,-4006
-9115,-4914
-9076,3372
5024,9773
-201,7905
777,9500
6584,4629
273,8474
6655,-8749
8722,-7907
8084,-2896
8278,-3813
4570,6687
-8586,7805
-6463,4115
9434,2503
327,-7727
2433,-8993
7763,3051
4674,-3696
-8015,6777
6756,-4877
11,8522
-9794,940
-2597,-2008
1322,1201
-7088,4803
8142,-1376
-3171,-6949
5854,2288
-1582,9355
7372,-6198
1999,4780
-1516,866
9542,-5564
-1071,-2142
203,7443
3760,1838
-6803,1879
6571,-1930
3310,5922
2724,628
5682,-4393
8005,-2141
3066,9143
-2664,-3844
-9299,-3258
-3419,-1006
5707,-5030
564,-1407
-3028,7315
-1597,7392
1863,-4002
7617,4439
-3220,6181
2294,2509
9660,489
4497,4033
-2484,-5866
5420,7203
-4001,-3317
2256,7224
-4477,7000
-3224,592
-9154,8470
5826,4869
-8747,-7276
3072,-9617
2389,4941
-9698,-2644
-4921,-1262
6270,2002
5678,9930
-348,1499
-3791,-5898
3165,-9950
-4064,-7308
8433,-5983
-6722,-7545
-1858,2573
-7326,-7012
-5010,59
2693,6630
2502,-2946
-252,-2271
5514,-1771
851,403
1678,7740
9790,-4208
4331,-6088
-1971,-5687
1571,9862
-7913,-706
-9081,-8189
6841,-3779
3132,1220
-4978,710
276,-2120
4247,6287
-8140,9814
164,5877
3483,-8078
9793,-4321
-8800,-8627
-49,-7987
-3885,-423
-781,-8610
952,-6599
3780,-9857
-3066,-8228
972,394
-4494,5222
-3210,-7883
-8294,4682
-7448,-936
8137,-5901
5243,697
2713,9632
-2178,8729
-9712,-6516
-4671,9029
-4294,-5755
5566,-2107
4108,-1359
8778,683
3403,-3047
5325,3990
5207,3389
-548,6623
5738,9691
1315,3045
-4377,-4390
-6013,-1007
-677,999
906,-3567
-3856,9329
-6712,9220
5234,6173
9563,-5137
1477,7080
-1064,8971
5957,3714
-5254,-4972
-1856,9068
3231,5794
-9142,-4241
2197,-7835
-1882,6957
7384,-4061
-2500,-5208
5089,-8702
7094,-1401
5161,8800
9005,-524
-8314,3232
5210,727
-5870,1262
-3175,2779
2947,715
5081,-5041
-840,1055
-9131,8520
